date,address,latitude,longitude,day,month,year,mirid bug,mint,maxt,temp,dew,humidity,wspd,wdir,precip,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,R-10,R-11,R-12,R-13,R-14,R-15,R-16,R-17,R-18,R-19,R-20,bph
2015-01-01,Nakhon Si Thammarat Rice research Center,8.362,100.056,1,1,2015,0,25.0,30.0,28.0,23.1,75.39,16.6,92.0,2.5,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-02,Nakhon Si Thammarat Rice research Center,8.362,100.056,2,1,2015,0,23.0,29.0,26.6,23.7,84.5,25.9,166.67,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-03,Nakhon Si Thammarat Rice research Center,8.362,100.056,3,1,2015,0,24.0,26.0,25.0,22.5,86.08,11.2,310.0,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-04,Nakhon Si Thammarat Rice research Center,8.362,100.056,4,1,2015,0,23.0,28.1,27.0,23.7,82.77,18.3,303.75,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-05,Nakhon Si Thammarat Rice research Center,8.362,100.056,5,1,2015,0,25.0,29.0,27.1,24.9,88.2,3.6,0.0,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-06,Nakhon Si Thammarat Rice research Center,8.362,100.056,6,1,2015,0,27.0,31.0,29.5,25.3,78.12,13.0,115.0,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-07,Nakhon Si Thammarat Rice research Center,8.362,100.056,7,1,2015,0,25.0,30.0,27.6,24.7,84.92,11.2,163.67,0.1,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-08,Nakhon Si Thammarat Rice research Center,8.362,100.056,8,1,2015,0,24.0,24.0,24.0,24.0,100.0,5.4,310.0,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-09,Nakhon Si Thammarat Rice research Center,8.362,100.056,9,1,2015,0,26.0,31.0,29.1,23.8,73.78,24.1,136.25,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-10,Nakhon Si Thammarat Rice research Center,8.362,100.056,10,1,2015,0,25.0,28.0,26.0,24.3,90.38,7.6,120.0,0.5,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-11,Nakhon Si Thammarat Rice research Center,8.362,100.056,11,1,2015,0,26.0,30.5,28.6,23.9,75.83,18.4,131.0,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-12,Nakhon Si Thammarat Rice research Center,8.362,100.056,12,1,2015,1,25.0,29.9,27.9,24.5,81.99,14.8,140.0,6.6,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-13,Nakhon Si Thammarat Rice research Center,8.362,100.056,13,1,2015,1,23.0,24.0,23.5,23.0,97.07,7.6,175.0,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-14,Nakhon Si Thammarat Rice research Center,8.362,100.056,14,1,2015,0,24.0,30.1,28.1,24.0,79.37,18.4,121.43,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,2
2015-01-15,Nakhon Si Thammarat Rice research Center,8.362,100.056,15,1,2015,2,24.0,29.0,26.7,24.0,86.04,13.0,250.0,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-16,Nakhon Si Thammarat Rice research Center,8.362,100.056,16,1,2015,1,24.0,30.0,28.0,23.3,76.36,16.6,86.67,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-17,Nakhon Si Thammarat Rice research Center,8.362,100.056,17,1,2015,0,23.0,28.4,26.1,23.7,86.77,14.7,90.0,0.2,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-18,Nakhon Si Thammarat Rice research Center,8.362,100.056,18,1,2015,0,25.0,28.0,26.5,23.0,81.49,3.6,0.0,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-19,Nakhon Si Thammarat Rice research Center,8.362,100.056,19,1,2015,0,24.0,30.0,27.4,23.2,78.59,18.4,118.57,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,2
2015-01-20,Nakhon Si Thammarat Rice research Center,8.362,100.056,20,1,2015,0,24.0,28.5,26.9,23.5,82.57,14.8,143.33,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-21,Nakhon Si Thammarat Rice research Center,8.362,100.056,21,1,2015,1,23.0,30.0,28.2,22.7,72.61,18.4,112.22,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,1
2015-01-22,Nakhon Si Thammarat Rice research Center,8.362,100.056,22,1,2015,0,23.0,30.1,27.7,23.2,78.11,11.2,192.0,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,1
2015-01-23,Nakhon Si Thammarat Rice research Center,8.362,100.056,23,1,2015,3,24.0,27.0,25.5,23.0,86.46,5.4,85.0,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-24,Nakhon Si Thammarat Rice research Center,8.362,100.056,24,1,2015,0,22.0,30.0,27.7,21.9,71.71,14.8,145.14,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-25,Nakhon Si Thammarat Rice research Center,8.362,100.056,25,1,2015,0,23.0,29.0,26.9,22.3,77.11,11.2,50.0,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-26,Nakhon Si Thammarat Rice research Center,8.362,100.056,26,1,2015,4,23.0,31.0,28.5,22.3,70.1,14.8,132.22,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,2
2015-01-27,Nakhon Si Thammarat Rice research Center,8.362,100.056,27,1,2015,1,22.0,30.0,27.5,22.5,75.06,14.8,95.0,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-28,Nakhon Si Thammarat Rice research Center,8.362,100.056,28,1,2015,0,23.0,27.0,25.0,23.5,91.84,5.4,200.0,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,4
2015-01-29,Nakhon Si Thammarat Rice research Center,8.362,100.056,29,1,2015,0,23.0,31.0,28.6,23.4,73.91,14.7,90.0,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,1
2015-01-30,Nakhon Si Thammarat Rice research Center,8.362,100.056,30,1,2015,0,24.0,28.0,26.4,24.0,86.77,11.2,55.0,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-01-31,Nakhon Si Thammarat Rice research Center,8.362,100.056,31,1,2015,0,24.0,31.0,28.8,23.1,72.2,18.4,128.89,0.0,8948,0,0,1126,634,8917,17416,0,0,0,23378,0,0,0,0,0,0,0,0,0,0
2015-02-01,Nakhon Si Thammarat Rice research Center,8.362,100.056,1,2,2015,0,24.0,30.0,28.2,22.6,72.36,18.4,94.44,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,1
2015-02-02,Nakhon Si Thammarat Rice research Center,8.362,100.056,2,2,2015,0,24.0,30.0,28.2,21.2,66.96,20.5,120.0,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,1
2015-02-03,Nakhon Si Thammarat Rice research Center,8.362,100.056,3,2,2015,0,25.0,28.0,26.5,23.0,81.49,5.4,65.0,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-02-04,Nakhon Si Thammarat Rice research Center,8.362,100.056,4,2,2015,1,23.0,30.0,28.2,22.7,72.79,16.6,112.5,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-02-05,Nakhon Si Thammarat Rice research Center,8.362,100.056,5,2,2015,1,23.0,28.0,25.3,23.1,88.1,9.4,303.33,0.4,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-02-06,Nakhon Si Thammarat Rice research Center,8.362,100.056,6,2,2015,0,24.0,29.0,27.7,22.3,73.21,18.4,115.0,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-02-07,Nakhon Si Thammarat Rice research Center,8.362,100.056,7,2,2015,0,23.0,29.6,27.7,22.1,72.47,14.8,122.5,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-02-08,Nakhon Si Thammarat Rice research Center,8.362,100.056,8,2,2015,0,24.0,26.0,25.0,23.0,88.86,5.4,90.0,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,1
2015-02-09,Nakhon Si Thammarat Rice research Center,8.362,100.056,9,2,2015,0,23.0,30.0,28.1,22.1,70.41,22.3,103.75,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,1
2015-02-10,Nakhon Si Thammarat Rice research Center,8.362,100.056,10,2,2015,0,23.0,28.0,26.0,21.9,78.62,13.0,180.0,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,1
2015-02-11,Nakhon Si Thammarat Rice research Center,8.362,100.056,11,2,2015,2,23.0,30.0,28.0,22.0,70.74,14.8,124.44,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,2
2015-02-12,Nakhon Si Thammarat Rice research Center,8.362,100.056,12,2,2015,0,21.0,30.0,26.8,22.2,77.15,13.0,106.67,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,1
2015-02-13,Nakhon Si Thammarat Rice research Center,8.362,100.056,13,2,2015,0,22.0,26.0,24.0,22.0,88.81,3.6,0.0,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-02-14,Nakhon Si Thammarat Rice research Center,8.362,100.056,14,2,2015,0,22.0,30.0,27.6,22.1,72.5,16.6,71.25,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-02-15,Nakhon Si Thammarat Rice research Center,8.362,100.056,15,2,2015,0,23.0,29.0,26.8,22.0,76.33,14.7,146.67,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-02-16,Nakhon Si Thammarat Rice research Center,8.362,100.056,16,2,2015,0,22.0,30.5,28.4,22.3,70.29,16.6,68.33,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-02-17,Nakhon Si Thammarat Rice research Center,8.362,100.056,17,2,2015,0,25.1,31.0,28.8,23.4,73.54,11.2,114.4,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,1
2015-02-18,Nakhon Si Thammarat Rice research Center,8.362,100.056,18,2,2015,0,23.0,28.0,25.5,23.5,89.46,3.6,0.0,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,5
2015-02-19,Nakhon Si Thammarat Rice research Center,8.362,100.056,19,2,2015,0,25.0,30.6,29.0,24.0,74.55,18.4,77.86,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-02-20,Nakhon Si Thammarat Rice research Center,8.362,100.056,20,2,2015,0,26.0,30.0,28.3,24.1,78.35,14.8,116.33,0.2,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-02-21,Nakhon Si Thammarat Rice research Center,8.362,100.056,21,2,2015,0,26.0,31.0,29.3,23.2,69.91,18.4,88.0,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-02-22,Nakhon Si Thammarat Rice research Center,8.362,100.056,22,2,2015,0,23.0,31.0,28.5,23.4,75.05,14.8,124.0,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,3
2015-02-23,Nakhon Si Thammarat Rice research Center,8.362,100.056,23,2,2015,0,23.0,27.0,25.0,23.5,91.84,3.6,0.0,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,12
2015-02-24,Nakhon Si Thammarat Rice research Center,8.362,100.056,24,2,2015,0,22.0,31.0,28.9,23.3,72.56,18.4,140.0,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,7
2015-02-25,Nakhon Si Thammarat Rice research Center,8.362,100.056,25,2,2015,1,22.0,30.0,26.7,22.7,79.47,14.7,236.67,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-02-26,Nakhon Si Thammarat Rice research Center,8.362,100.056,26,2,2015,0,22.0,31.2,29.1,21.8,66.14,14.8,119.67,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-02-27,Nakhon Si Thammarat Rice research Center,8.362,100.056,27,2,2015,0,24.0,30.9,28.4,22.2,69.78,13.0,148.33,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-02-28,Nakhon Si Thammarat Rice research Center,8.362,100.056,28,2,2015,0,26.0,29.0,27.5,23.0,76.84,11.2,75.0,0.0,4022,0,0,506,285,4008,7828,0,0,0,10508,0,0,0,0,0,0,0,0,0,0
2015-03-01,Nakhon Si Thammarat Rice research Center,8.362,100.056,1,3,2015,0,25.0,32.1,30.0,24.3,72.14,16.6,80.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-02,Nakhon Si Thammarat Rice research Center,8.362,100.056,2,3,2015,1,25.0,32.1,29.2,23.7,72.88,13.0,120.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,4
2015-03-03,Nakhon Si Thammarat Rice research Center,8.362,100.056,3,3,2015,1,24.0,28.0,26.0,23.0,83.76,3.6,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-04,Nakhon Si Thammarat Rice research Center,8.362,100.056,4,3,2015,0,24.0,33.1,30.4,24.1,70.67,18.4,130.43,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,5
2015-03-05,Nakhon Si Thammarat Rice research Center,8.362,100.056,5,3,2015,0,24.0,32.0,28.4,24.1,78.71,11.2,152.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-06,Nakhon Si Thammarat Rice research Center,8.362,100.056,6,3,2015,0,27.0,32.0,30.4,24.1,69.72,20.5,131.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-07,Nakhon Si Thammarat Rice research Center,8.362,100.056,7,3,2015,0,24.0,32.1,29.0,23.6,73.5,13.0,112.5,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-08,Nakhon Si Thammarat Rice research Center,8.362,100.056,8,3,2015,0,25.0,29.0,27.0,24.0,83.87,7.6,200.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,1
2015-03-09,Nakhon Si Thammarat Rice research Center,8.362,100.056,9,3,2015,0,24.0,32.6,30.1,22.8,66.56,16.6,90.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-10,Nakhon Si Thammarat Rice research Center,8.362,100.056,10,3,2015,0,26.0,31.0,28.8,23.7,74.82,11.2,107.5,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-11,Nakhon Si Thammarat Rice research Center,8.362,100.056,11,3,2015,1,25.0,33.0,30.5,22.9,64.83,16.6,88.89,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-12,Nakhon Si Thammarat Rice research Center,8.362,100.056,12,3,2015,1,26.0,32.6,30.1,22.1,63.98,18.3,131.67,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-13,Nakhon Si Thammarat Rice research Center,8.362,100.056,13,3,2015,0,24.0,28.0,26.0,24.0,89.46,3.6,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-14,Nakhon Si Thammarat Rice research Center,8.362,100.056,14,3,2015,0,26.0,32.0,30.0,22.1,63.33,14.8,90.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-15,Nakhon Si Thammarat Rice research Center,8.362,100.056,15,3,2015,0,22.0,30.0,27.2,22.3,75.81,14.8,180.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,2
2015-03-16,Nakhon Si Thammarat Rice research Center,8.362,100.056,16,3,2015,0,24.0,32.4,30.1,23.6,69.04,20.5,103.75,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,5
2015-03-17,Nakhon Si Thammarat Rice research Center,8.362,100.056,17,3,2015,3,24.0,33.2,29.9,23.2,69.26,11.1,270.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,4
2015-03-18,Nakhon Si Thammarat Rice research Center,8.362,100.056,18,3,2015,0,24.0,28.0,26.0,23.5,86.53,7.6,250.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,9
2015-03-19,Nakhon Si Thammarat Rice research Center,8.362,100.056,19,3,2015,0,24.0,33.4,30.4,24.7,72.82,18.4,117.17,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,7
2015-03-20,Nakhon Si Thammarat Rice research Center,8.362,100.056,20,3,2015,0,25.1,32.0,28.9,25.3,81.74,7.6,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-21,Nakhon Si Thammarat Rice research Center,8.362,100.056,21,3,2015,0,27.0,34.0,31.6,24.4,66.2,16.6,124.4,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-22,Nakhon Si Thammarat Rice research Center,8.362,100.056,22,3,2015,0,28.0,33.0,30.9,24.6,69.6,9.4,115.67,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-23,Nakhon Si Thammarat Rice research Center,8.362,100.056,23,3,2015,0,26.0,30.0,28.0,23.5,77.47,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,5
2015-03-24,Nakhon Si Thammarat Rice research Center,8.362,100.056,24,3,2015,0,26.0,33.0,31.0,22.7,61.78,18.4,75.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,1
2015-03-25,Nakhon Si Thammarat Rice research Center,8.362,100.056,25,3,2015,0,29.0,33.1,30.6,23.4,66.2,16.6,80.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-26,Nakhon Si Thammarat Rice research Center,8.362,100.056,26,3,2015,0,27.0,32.1,30.9,23.8,66.26,22.3,98.5,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-27,Nakhon Si Thammarat Rice research Center,8.362,100.056,27,3,2015,0,28.0,32.5,31.2,24.1,66.67,18.4,91.67,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-28,Nakhon Si Thammarat Rice research Center,8.362,100.056,28,3,2015,0,28.0,29.0,28.5,24.0,76.69,7.6,60.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-29,Nakhon Si Thammarat Rice research Center,8.362,100.056,29,3,2015,0,25.0,32.7,30.2,23.9,70.13,18.4,70.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-30,Nakhon Si Thammarat Rice research Center,8.362,100.056,30,3,2015,2,29.0,32.0,30.6,24.7,71.02,13.0,97.5,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,0
2015-03-31,Nakhon Si Thammarat Rice research Center,8.362,100.056,31,3,2015,0,27.0,33.5,31.5,23.8,64.36,163.1,77.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5016,156,202,1538,1073,1503,203,2
2015-04-01,Nakhon Si Thammarat Rice research Center,8.362,100.056,1,4,2015,0,27.0,35.0,31.9,23.9,63.6,29.5,126.0,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-02,Nakhon Si Thammarat Rice research Center,8.362,100.056,2,4,2015,0,26.0,35.4,32.1,23.3,61.58,11.2,145.5,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-03,Nakhon Si Thammarat Rice research Center,8.362,100.056,3,4,2015,0,27.0,30.0,28.5,25.0,81.73,5.4,295.0,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-04,Nakhon Si Thammarat Rice research Center,8.362,100.056,4,4,2015,0,27.0,34.0,32.3,25.4,67.61,22.3,128.83,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-05,Nakhon Si Thammarat Rice research Center,8.362,100.056,5,4,2015,0,27.0,33.0,30.2,24.6,72.97,11.2,213.33,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-06,Nakhon Si Thammarat Rice research Center,8.362,100.056,6,4,2015,0,27.0,34.2,32.3,24.1,62.82,16.6,90.0,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-07,Nakhon Si Thammarat Rice research Center,8.362,100.056,7,4,2015,1,26.0,34.0,31.5,24.2,66.59,14.8,179.4,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-08,Nakhon Si Thammarat Rice research Center,8.362,100.056,8,4,2015,1,28.0,31.0,29.5,24.5,75.08,9.4,160.0,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-09,Nakhon Si Thammarat Rice research Center,8.362,100.056,9,4,2015,0,27.0,34.1,31.8,23.9,63.59,22.3,102.29,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-10,Nakhon Si Thammarat Rice research Center,8.362,100.056,10,4,2015,0,26.0,33.0,30.3,25.1,74.57,11.2,166.67,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-11,Nakhon Si Thammarat Rice research Center,8.362,100.056,11,4,2015,0,27.0,34.1,31.9,24.8,66.7,20.5,108.56,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-12,Nakhon Si Thammarat Rice research Center,8.362,100.056,12,4,2015,0,26.0,33.0,30.5,25.4,75.66,11.2,144.0,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-13,Nakhon Si Thammarat Rice research Center,8.362,100.056,13,4,2015,0,26.0,28.0,27.0,25.0,88.84,7.6,285.0,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-14,Nakhon Si Thammarat Rice research Center,8.362,100.056,14,4,2015,0,24.0,30.0,25.8,24.6,93.39,13.0,179.33,33.98,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-15,Nakhon Si Thammarat Rice research Center,8.362,100.056,15,4,2015,0,25.0,25.1,25.0,24.7,97.81,13.0,117.5,4.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-16,Nakhon Si Thammarat Rice research Center,8.362,100.056,16,4,2015,0,27.0,33.0,31.0,25.2,72.08,16.6,115.56,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-17,Nakhon Si Thammarat Rice research Center,8.362,100.056,17,4,2015,0,26.0,32.5,30.2,24.6,72.54,18.4,120.0,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-18,Nakhon Si Thammarat Rice research Center,8.362,100.056,18,4,2015,0,26.0,30.0,28.0,24.0,79.1,7.6,170.0,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-19,Nakhon Si Thammarat Rice research Center,8.362,100.056,19,4,2015,0,28.0,34.1,32.3,25.9,69.55,20.5,96.67,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-20,Nakhon Si Thammarat Rice research Center,8.362,100.056,20,4,2015,0,27.0,33.0,30.4,25.7,76.35,7.6,320.0,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-21,Nakhon Si Thammarat Rice research Center,8.362,100.056,21,4,2015,0,28.0,34.5,32.7,26.2,69.11,18.4,79.43,3.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-22,Nakhon Si Thammarat Rice research Center,8.362,100.056,22,4,2015,0,27.0,34.0,31.7,25.2,69.39,18.3,168.0,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-23,Nakhon Si Thammarat Rice research Center,8.362,100.056,23,4,2015,0,25.0,27.0,26.0,24.5,91.48,5.4,110.0,0.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
2015-04-24,Nakhon Si Thammarat Rice research Center,8.362,100.056,24,4,2015,0,27.0,33.0,31.1,25.3,72.13,18.4,126.67,4.0,0,0,0,0,0,0,0,0,0,14,0,0,0,18052,561,727,5535,3860,5410,729,0
