date,address,latitude,longitude,day,month,year,mirid bug,mint,maxt,temp,dew,humidity,wspd,wdir,precip,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,R-10,R-11,R-12,R-13,R-14,R-15,R-16,R-17,R-18,R-19,R-20,bph
2015-01-27,Chai Nat Rice Seed Center 1,15.348,99.597,27,1,2015,2,25.7,32.6,29.2,16.6,48.16,4.8,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12527,182,1142,807,1324,1544,560,6
2015-01-28,Chai Nat Rice Seed Center 1,15.348,99.597,28,1,2015,1,26.3,33.9,30.9,17.8,46.7,3.6,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12527,182,1142,807,1324,1544,560,8
2015-01-29,Chai Nat Rice Seed Center 1,15.348,99.597,29,1,2015,3,25.8,32.0,28.9,18.5,54.79,11.4,255.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12527,182,1142,807,1324,1544,560,5
2015-01-30,Chai Nat Rice Seed Center 1,15.348,99.597,30,1,2015,2,26.3,26.3,26.3,21.9,76.95,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12527,182,1142,807,1324,1544,560,5
2015-01-31,Chai Nat Rice Seed Center 1,15.348,99.597,31,1,2015,0,27.6,32.8,30.5,17.2,44.9,13.1,97.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12527,182,1142,807,1324,1544,560,3
2015-02-01,Chai Nat Rice Seed Center 1,15.348,99.597,1,2,2015,3,26.9,32.4,30.2,17.2,45.73,13.9,111.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,4
2015-02-02,Chai Nat Rice Seed Center 1,15.348,99.597,2,2,2015,0,26.6,30.5,28.5,16.6,48.61,4.8,95.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,1
2015-02-03,Chai Nat Rice Seed Center 1,15.348,99.597,3,2,2015,2,28.3,33.8,31.5,17.9,45.44,11.2,63.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,12
2015-02-04,Chai Nat Rice Seed Center 1,15.348,99.597,4,2,2015,2,29.2,33.4,31.3,16.5,41.28,5.7,55.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,8
2015-02-05,Chai Nat Rice Seed Center 1,15.348,99.597,5,2,2015,1,27.9,27.9,27.9,15.3,46.29,3.7,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,5
2015-02-06,Chai Nat Rice Seed Center 1,15.348,99.597,6,2,2015,0,26.5,31.6,29.7,15.2,41.84,10.2,133.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,2
2015-02-07,Chai Nat Rice Seed Center 1,15.348,99.597,7,2,2015,5,28.3,31.2,29.8,14.7,40.01,1.8,145.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,25
2015-02-08,Chai Nat Rice Seed Center 1,15.348,99.597,8,2,2015,5,28.4,32.6,31.1,14.9,37.78,13.0,103.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,9
2015-02-09,Chai Nat Rice Seed Center 1,15.348,99.597,9,2,2015,8,26.6,30.5,28.5,15.4,44.93,6.5,77.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,12
2015-02-10,Chai Nat Rice Seed Center 1,15.348,99.597,10,2,2015,2,27.7,27.7,27.7,15.0,45.88,6.6,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,15
2015-02-11,Chai Nat Rice Seed Center 1,15.348,99.597,11,2,2015,4,28.2,34.6,32.2,16.4,39.87,5.7,206.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,9
2015-02-12,Chai Nat Rice Seed Center 1,15.348,99.597,12,2,2015,4,27.9,32.7,30.3,22.3,62.95,6.5,200.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,26
2015-02-13,Chai Nat Rice Seed Center 1,15.348,99.597,13,2,2015,5,29.1,32.9,31.6,20.0,50.9,18.7,162.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,8
2015-02-14,Chai Nat Rice Seed Center 1,15.348,99.597,14,2,2015,0,29.0,32.9,31.0,17.3,44.94,6.5,291.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,9
2015-02-15,Chai Nat Rice Seed Center 1,15.348,99.597,15,2,2015,5,28.1,28.1,28.1,22.3,71.0,5.6,204.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,21
2015-02-16,Chai Nat Rice Seed Center 1,15.348,99.597,16,2,2015,1,28.2,34.7,32.0,21.6,55.59,8.5,193.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,28
2015-02-17,Chai Nat Rice Seed Center 1,15.348,99.597,17,2,2015,5,27.9,33.6,30.7,21.0,57.67,13.0,195.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,21
2015-02-18,Chai Nat Rice Seed Center 1,15.348,99.597,18,2,2015,1,29.6,34.5,32.6,19.8,48.47,8.4,178.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,12
2015-02-19,Chai Nat Rice Seed Center 1,15.348,99.597,19,2,2015,2,29.1,32.4,30.8,23.0,63.94,9.4,170.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,18
2015-02-20,Chai Nat Rice Seed Center 1,15.348,99.597,20,2,2015,0,27.6,27.6,27.6,22.9,75.44,5.6,185.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,19
2015-02-21,Chai Nat Rice Seed Center 1,15.348,99.597,21,2,2015,5,29.6,32.3,31.3,22.6,60.58,6.5,190.33,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,23
2015-02-22,Chai Nat Rice Seed Center 1,15.348,99.597,22,2,2015,2,29.6,33.5,31.5,22.3,58.8,9.3,195.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,18
2015-02-23,Chai Nat Rice Seed Center 1,15.348,99.597,23,2,2015,6,29.2,33.9,32.1,22.3,57.15,7.5,146.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,6
2015-02-24,Chai Nat Rice Seed Center 1,15.348,99.597,24,2,2015,0,29.9,33.7,31.8,22.6,58.68,5.7,195.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,5
2015-02-25,Chai Nat Rice Seed Center 1,15.348,99.597,25,2,2015,2,29.6,29.6,29.6,23.6,70.24,4.8,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,18
2015-02-26,Chai Nat Rice Seed Center 1,15.348,99.597,26,2,2015,2,29.1,36.5,33.3,21.4,51.83,11.2,203.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,12
2015-02-27,Chai Nat Rice Seed Center 1,15.348,99.597,27,2,2015,0,29.5,35.4,32.5,22.2,56.11,7.3,209.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,0
2015-02-28,Chai Nat Rice Seed Center 1,15.348,99.597,28,2,2015,0,29.5,35.4,32.5,22.2,56.11,7.3,209.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,65,409,289,474,553,201,0
2015-03-01,Chai Nat Rice Seed Center 1,15.348,99.597,1,3,2015,0,30.7,37.3,34.8,23.6,53.45,6.5,202.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,0
2015-03-02,Chai Nat Rice Seed Center 1,15.348,99.597,2,3,2015,0,24.6,29.0,26.8,23.2,80.82,5.4,204.5,15.27,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,0
2015-03-03,Chai Nat Rice Seed Center 1,15.348,99.597,3,3,2015,3,29.9,36.6,33.6,22.5,53.76,6.5,185.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,12
2015-03-04,Chai Nat Rice Seed Center 1,15.348,99.597,4,3,2015,2,29.6,34.7,32.1,24.0,63.36,11.2,149.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,8
2015-03-05,Chai Nat Rice Seed Center 1,15.348,99.597,5,3,2015,2,29.9,29.9,29.9,24.3,72.0,6.5,180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,11
2015-03-06,Chai Nat Rice Seed Center 1,15.348,99.597,6,3,2015,2,29.2,36.2,33.3,24.1,59.71,10.3,186.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,8
2015-03-07,Chai Nat Rice Seed Center 1,15.348,99.597,7,3,2015,1,29.3,33.7,31.5,24.6,67.39,10.3,175.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,5
2015-03-08,Chai Nat Rice Seed Center 1,15.348,99.597,8,3,2015,3,30.2,36.8,33.9,23.8,56.68,9.4,175.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,12
2015-03-09,Chai Nat Rice Seed Center 1,15.348,99.597,9,3,2015,1,30.4,35.7,33.1,24.4,61.22,8.5,197.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,5
2015-03-10,Chai Nat Rice Seed Center 1,15.348,99.597,10,3,2015,3,31.3,31.3,31.3,23.3,62.29,10.3,195.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,8
2015-03-11,Chai Nat Rice Seed Center 1,15.348,99.597,11,3,2015,3,30.8,37.4,34.8,21.6,48.27,9.4,178.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,16
2015-03-12,Chai Nat Rice Seed Center 1,15.348,99.597,12,3,2015,2,30.6,35.3,33.0,23.0,57.06,11.2,157.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,18
2015-03-13,Chai Nat Rice Seed Center 1,15.348,99.597,13,3,2015,6,30.8,36.6,34.2,23.1,53.23,10.2,188.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,12
2015-03-14,Chai Nat Rice Seed Center 1,15.348,99.597,14,3,2015,3,30.7,35.8,33.2,22.3,54.1,4.8,205.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,15
2015-03-15,Chai Nat Rice Seed Center 1,15.348,99.597,15,3,2015,1,31.2,31.2,31.2,23.9,64.91,6.5,224.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,5
2015-03-16,Chai Nat Rice Seed Center 1,15.348,99.597,16,3,2015,1,29.7,38.0,34.6,22.2,51.01,9.4,181.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,8
2015-03-17,Chai Nat Rice Seed Center 1,15.348,99.597,17,3,2015,0,28.8,34.4,31.6,23.9,64.71,8.3,180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,6
2015-03-18,Chai Nat Rice Seed Center 1,15.348,99.597,18,3,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,2
2015-03-19,Chai Nat Rice Seed Center 1,15.348,99.597,19,3,2015,3,30.2,35.4,32.8,25.0,64.29,7.4,170.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,12
2015-03-20,Chai Nat Rice Seed Center 1,15.348,99.597,20,3,2015,1,29.5,29.5,29.5,25.2,77.59,8.5,175.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,4
2015-03-21,Chai Nat Rice Seed Center 1,15.348,99.597,21,3,2015,0,29.6,34.9,32.7,25.2,65.78,10.3,168.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,6
2015-03-22,Chai Nat Rice Seed Center 1,15.348,99.597,22,3,2015,8,28.7,32.6,30.6,24.0,67.94,1.8,90.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,18
2015-03-23,Chai Nat Rice Seed Center 1,15.348,99.597,23,3,2015,3,28.4,34.5,31.0,24.4,69.22,13.3,186.67,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,6
2015-03-24,Chai Nat Rice Seed Center 1,15.348,99.597,24,3,2015,1,24.2,28.4,26.3,22.4,79.01,9.0,63.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,8
2015-03-25,Chai Nat Rice Seed Center 1,15.348,99.597,25,3,2015,0,27.0,27.0,27.0,22.3,75.84,4.8,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,6
2015-03-26,Chai Nat Rice Seed Center 1,15.348,99.597,26,3,2015,1,28.9,32.5,31.1,21.6,57.39,11.1,51.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,2
2015-03-27,Chai Nat Rice Seed Center 1,15.348,99.597,27,3,2015,2,29.2,33.1,31.1,20.7,54.17,6.5,57.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,6
2015-03-28,Chai Nat Rice Seed Center 1,15.348,99.597,28,3,2015,5,32.0,36.5,34.4,21.0,45.9,4.8,85.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,4
2015-03-29,Chai Nat Rice Seed Center 1,15.348,99.597,29,3,2015,3,24.6,27.1,25.9,22.2,80.49,7.5,34.0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,5
2015-03-30,Chai Nat Rice Seed Center 1,15.348,99.597,30,3,2015,6,31.2,31.2,31.2,23.7,64.48,5.5,195.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,6
2015-03-31,Chai Nat Rice Seed Center 1,15.348,99.597,31,3,2015,7,31.2,37.2,34.4,23.9,55.42,4.8,203.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,32,199,141,231,269,98,4
2015-04-01,Chai Nat Rice Seed Center 1,15.348,99.597,1,4,2015,0,31.7,37.8,35.2,22.9,50.63,4.5,274.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,2
2015-04-02,Chai Nat Rice Seed Center 1,15.348,99.597,2,4,2015,0,32.6,36.2,34.4,20.3,44.42,6.5,182.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,0
2015-04-03,Chai Nat Rice Seed Center 1,15.348,99.597,3,4,2015,0,31.1,37.1,34.4,18.2,39.16,2.8,230.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,1
2015-04-04,Chai Nat Rice Seed Center 1,15.348,99.597,4,4,2015,0,31.9,36.7,34.3,21.8,49.02,5.7,180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,1
2015-04-05,Chai Nat Rice Seed Center 1,15.348,99.597,5,4,2015,0,31.4,31.4,31.4,25.2,69.7,11.2,199.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,10
2015-04-06,Chai Nat Rice Seed Center 1,15.348,99.597,6,4,2015,0,31.6,39.3,35.8,23.7,52.32,2.8,190.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,1
2015-04-07,Chai Nat Rice Seed Center 1,15.348,99.597,7,4,2015,0,31.6,36.2,33.9,25.3,61.66,12.0,165.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,5
2015-04-08,Chai Nat Rice Seed Center 1,15.348,99.597,8,4,2015,0,28.7,33.8,31.5,23.5,63.21,6.5,201.33,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,10
2015-04-09,Chai Nat Rice Seed Center 1,15.348,99.597,9,4,2015,0,30.4,34.8,32.6,23.5,59.02,6.5,195.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,27
2015-04-10,Chai Nat Rice Seed Center 1,15.348,99.597,10,4,2015,0,32.0,32.0,32.0,24.1,63.19,3.6,180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,19
2015-04-11,Chai Nat Rice Seed Center 1,15.348,99.597,11,4,2015,0,31.9,34.9,33.9,24.0,56.79,5.5,128.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,17
2015-04-12,Chai Nat Rice Seed Center 1,15.348,99.597,12,4,2015,0,29.6,33.1,31.3,23.2,62.44,2.6,55.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,32
2015-04-13,Chai Nat Rice Seed Center 1,15.348,99.597,13,4,2015,1,29.4,34.6,32.3,19.2,46.45,7.6,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,43
2015-04-14,Chai Nat Rice Seed Center 1,15.348,99.597,14,4,2015,0,30.0,33.3,31.7,11.3,28.97,6.4,67.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,2
2015-04-15,Chai Nat Rice Seed Center 1,15.348,99.597,15,4,2015,10,30.8,30.8,30.8,14.9,38.21,1.8,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,7
2015-04-16,Chai Nat Rice Seed Center 1,15.348,99.597,16,4,2015,10,33.4,38.1,36.1,19.4,38.49,6.4,173.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,7
2015-04-17,Chai Nat Rice Seed Center 1,15.348,99.597,17,4,2015,0,32.3,36.8,34.6,23.7,53.89,5.4,197.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,5
2015-04-18,Chai Nat Rice Seed Center 1,15.348,99.597,18,4,2015,0,32.6,38.1,36.1,24.1,51.39,4.8,190.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,3
2015-04-19,Chai Nat Rice Seed Center 1,15.348,99.597,19,4,2015,0,32.9,37.3,35.1,23.3,51.42,2.8,180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,3
2015-04-20,Chai Nat Rice Seed Center 1,15.348,99.597,20,4,2015,0,33.6,33.6,33.6,24.8,60.2,3.6,285.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,4
2015-04-21,Chai Nat Rice Seed Center 1,15.348,99.597,21,4,2015,0,34.0,40.4,37.6,23.0,44.24,1.8,230.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,10
2015-04-22,Chai Nat Rice Seed Center 1,15.348,99.597,22,4,2015,1,33.8,38.4,36.1,24.2,50.8,4.5,115.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,0
2015-04-23,Chai Nat Rice Seed Center 1,15.348,99.597,23,4,2015,0,26.7,32.4,30.1,23.0,66.08,5.6,163.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,1
2015-04-24,Chai Nat Rice Seed Center 1,15.348,99.597,24,4,2015,0,31.8,34.1,33.0,23.3,57.08,1.8,180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,0
2015-04-25,Chai Nat Rice Seed Center 1,15.348,99.597,25,4,2015,3,28.3,28.3,28.3,23.6,75.66,6.5,44.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,5
2015-04-26,Chai Nat Rice Seed Center 1,15.348,99.597,26,4,2015,10,30.7,32.8,31.6,25.0,68.49,6.5,240.67,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,13
2015-04-27,Chai Nat Rice Seed Center 1,15.348,99.597,27,4,2015,0,30.9,33.7,32.3,24.3,62.98,3.9,195.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,22,139,98,161,188,68,0
