date,address,latitude,longitude,day,month,year,mirid bug,mint,maxt,temp,dew,humidity,wspd,wdir,precip,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,R-10,R-11,R-12,R-13,R-14,R-15,R-16,R-17,R-18,R-19,R-20,bph
2016-02-14,Phatthalung Rice research Center,7.567,100.131,14,2,2016,0,27.0,33.0,30.7,25.3,73.34,16.9,69.63,0.0,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-02-15,Phatthalung Rice research Center,7.567,100.131,15,2,2016,0,27.8,31.1,29.7,25.3,77.33,16.6,66.5,0.0,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-02-16,Phatthalung Rice research Center,7.567,100.131,16,2,2016,0,26.9,32.3,30.5,23.8,68.07,26.0,73.5,0.0,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-02-17,Phatthalung Rice research Center,7.567,100.131,17,2,2016,0,27.0,32.1,30.2,23.0,66.03,27.3,70.67,0.0,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-02-18,Phatthalung Rice research Center,7.567,100.131,18,2,2016,1,26.4,28.4,27.4,22.7,76.03,13.1,93.5,0.0,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-02-19,Phatthalung Rice research Center,7.567,100.131,19,2,2016,0,26.1,31.6,30.2,23.7,69.05,23.2,66.25,2.83,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-02-20,Phatthalung Rice research Center,7.567,100.131,20,2,2016,0,26.5,30.7,29.0,23.7,73.77,19.0,51.5,0.0,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-02-21,Phatthalung Rice research Center,7.567,100.131,21,2,2016,0,24.6,32.5,30.3,21.0,59.47,27.5,90.4,0.0,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-02-22,Phatthalung Rice research Center,7.567,100.131,22,2,2016,0,25.5,31.4,29.6,21.6,62.9,27.7,115.33,0.0,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-02-23,Phatthalung Rice research Center,7.567,100.131,23,2,2016,0,25.6,28.5,27.1,23.6,81.78,11.0,46.0,0.0,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-02-24,Phatthalung Rice research Center,7.567,100.131,24,2,2016,0,26.4,33.0,30.4,22.2,62.44,29.5,58.75,0.0,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-02-25,Phatthalung Rice research Center,7.567,100.131,25,2,2016,0,26.9,31.0,29.4,22.7,67.87,38.8,84.75,0.0,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-02-26,Phatthalung Rice research Center,7.567,100.131,26,2,2016,0,27.6,32.1,30.8,22.7,62.81,36.1,85.0,0.0,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-02-27,Phatthalung Rice research Center,7.567,100.131,27,2,2016,0,27.6,31.9,30.3,24.0,69.61,28.2,80.5,0.0,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-02-28,Phatthalung Rice research Center,7.567,100.131,28,2,2016,0,28.0,29.7,28.9,23.3,72.16,17.0,69.0,0.0,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-02-29,Phatthalung Rice research Center,7.567,100.131,29,2,2016,0,28.0,32.9,31.2,23.4,63.69,25.6,79.75,0.0,7004,0,0,0,0,970,2426,975,0,0,755,0,0,0,0,0,0,0,0,0,0
2016-03-01,Phatthalung Rice research Center,7.567,100.131,1,3,2016,0,27.0,33.0,31.1,23.0,62.62,27.7,75.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-02,Phatthalung Rice research Center,7.567,100.131,2,3,2016,0,27.6,32.0,30.3,23.2,66.21,28.6,92.17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-03,Phatthalung Rice research Center,7.567,100.131,3,3,2016,0,26.5,29.4,27.9,22.7,73.62,9.5,117.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-04,Phatthalung Rice research Center,7.567,100.131,4,3,2016,0,25.9,33.2,30.8,23.0,64.24,20.1,73.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-05,Phatthalung Rice research Center,7.567,100.131,5,3,2016,0,27.9,32.1,29.9,23.6,69.33,11.9,66.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-06,Phatthalung Rice research Center,7.567,100.131,6,3,2016,0,27.3,33.5,31.3,24.0,65.74,21.7,68.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-07,Phatthalung Rice research Center,7.567,100.131,7,3,2016,0,28.6,33.6,31.4,23.9,64.91,14.4,84.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-08,Phatthalung Rice research Center,7.567,100.131,8,3,2016,0,26.3,29.0,27.7,23.8,79.93,10.7,197.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-09,Phatthalung Rice research Center,7.567,100.131,9,3,2016,0,25.3,33.6,30.6,23.7,67.66,13.6,73.63,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-10,Phatthalung Rice research Center,7.567,100.131,10,3,2016,0,25.9,31.6,29.2,24.3,75.82,12.3,196.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-11,Phatthalung Rice research Center,7.567,100.131,11,3,2016,0,25.5,34.4,31.7,23.4,62.56,17.1,58.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-12,Phatthalung Rice research Center,7.567,100.131,12,3,2016,0,27.3,33.2,30.9,23.0,63.75,17.0,91.17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-13,Phatthalung Rice research Center,7.567,100.131,13,3,2016,0,28.3,30.0,29.1,25.2,79.52,14.0,39.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-14,Phatthalung Rice research Center,7.567,100.131,14,3,2016,0,27.0,35.5,32.5,24.0,62.47,18.4,65.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-15,Phatthalung Rice research Center,7.567,100.131,15,3,2016,0,26.1,32.0,29.4,24.1,73.78,20.5,62.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-16,Phatthalung Rice research Center,7.567,100.131,16,3,2016,0,26.0,36.0,32.0,23.4,62.05,17.9,72.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-17,Phatthalung Rice research Center,7.567,100.131,17,3,2016,0,26.5,34.5,30.9,23.2,64.75,15.8,120.83,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-18,Phatthalung Rice research Center,7.567,100.131,18,3,2016,1,26.0,29.0,27.5,23.8,80.73,7.5,102.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-19,Phatthalung Rice research Center,7.567,100.131,19,3,2016,0,26.0,35.0,32.0,23.6,62.8,20.1,118.13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-20,Phatthalung Rice research Center,7.567,100.131,20,3,2016,0,26.0,33.0,29.6,22.8,68.29,11.0,86.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-21,Phatthalung Rice research Center,7.567,100.131,21,3,2016,0,26.0,36.0,32.5,23.2,59.73,17.5,171.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-22,Phatthalung Rice research Center,7.567,100.131,22,3,2016,0,27.0,35.0,31.5,24.1,65.56,9.5,58.83,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-23,Phatthalung Rice research Center,7.567,100.131,23,3,2016,0,27.0,30.0,28.5,25.5,84.01,3.6,220.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-24,Phatthalung Rice research Center,7.567,100.131,24,3,2016,0,26.9,33.9,31.4,25.3,70.85,18.6,84.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-25,Phatthalung Rice research Center,7.567,100.131,25,3,2016,0,26.0,32.5,29.5,23.8,72.06,14.1,67.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-26,Phatthalung Rice research Center,7.567,100.131,26,3,2016,0,28.7,34.3,32.4,24.3,62.84,28.1,90.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-27,Phatthalung Rice research Center,7.567,100.131,27,3,2016,0,27.9,34.8,32.0,22.6,58.13,22.3,115.17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-28,Phatthalung Rice research Center,7.567,100.131,28,3,2016,0,28.4,30.5,29.4,23.9,72.49,14.9,81.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-29,Phatthalung Rice research Center,7.567,100.131,29,3,2016,3,28.6,34.3,32.4,23.1,58.75,24.3,92.38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-30,Phatthalung Rice research Center,7.567,100.131,30,3,2016,0,28.0,32.4,30.5,23.4,66.52,16.1,92.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-03-31,Phatthalung Rice research Center,7.567,100.131,31,3,2016,0,27.3,34.4,32.1,22.8,59.1,19.9,80.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,25,804,235,605,527,54,0
2016-04-01,Phatthalung Rice research Center,7.567,100.131,1,4,2016,0,26.1,34.0,31.9,22.7,59.38,18.3,94.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-02,Phatthalung Rice research Center,7.567,100.131,2,4,2016,0,27.9,34.5,31.9,23.2,60.98,13.4,129.17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-03,Phatthalung Rice research Center,7.567,100.131,3,4,2016,1,27.5,30.4,29.0,24.8,78.81,7.2,37.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,2
2016-04-04,Phatthalung Rice research Center,7.567,100.131,4,4,2016,1,28.7,35.0,32.8,25.5,66.36,19.9,99.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,1
2016-04-05,Phatthalung Rice research Center,7.567,100.131,5,4,2016,0,27.5,32.8,30.8,25.3,73.25,9.2,150.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-06,Phatthalung Rice research Center,7.567,100.131,6,4,2016,0,27.5,35.3,33.0,24.0,60.21,18.2,177.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-07,Phatthalung Rice research Center,7.567,100.131,7,4,2016,0,27.5,34.8,31.7,23.9,65.12,11.5,52.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-08,Phatthalung Rice research Center,7.567,100.131,8,4,2016,0,27.5,30.6,29.0,23.4,72.05,7.1,193.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-09,Phatthalung Rice research Center,7.567,100.131,9,4,2016,0,28.5,35.4,33.0,24.7,62.43,17.0,69.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-10,Phatthalung Rice research Center,7.567,100.131,10,4,2016,0,28.3,34.1,31.6,25.8,72.35,10.1,85.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-11,Phatthalung Rice research Center,7.567,100.131,11,4,2016,0,28.8,37.6,34.5,25.4,60.38,16.2,199.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-12,Phatthalung Rice research Center,7.567,100.131,12,4,2016,0,29.4,37.6,33.8,23.5,56.76,15.8,244.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-13,Phatthalung Rice research Center,7.567,100.131,13,4,2016,0,28.3,30.5,29.4,24.2,73.58,8.3,320.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-14,Phatthalung Rice research Center,7.567,100.131,14,4,2016,0,28.9,36.4,34.0,23.9,56.63,16.8,208.38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-15,Phatthalung Rice research Center,7.567,100.131,15,4,2016,0,28.2,34.0,31.4,24.6,67.95,6.0,184.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-16,Phatthalung Rice research Center,7.567,100.131,16,4,2016,0,28.9,36.8,34.3,24.4,57.62,18.3,159.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-17,Phatthalung Rice research Center,7.567,100.131,17,4,2016,0,28.5,36.3,32.9,25.1,64.66,11.3,192.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-18,Phatthalung Rice research Center,7.567,100.131,18,4,2016,0,27.1,30.6,28.9,24.9,79.59,2.3,143.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-19,Phatthalung Rice research Center,7.567,100.131,19,4,2016,0,29.9,36.2,34.0,24.4,58.26,23.2,79.13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-20,Phatthalung Rice research Center,7.567,100.131,20,4,2016,0,30.0,33.9,32.2,25.0,66.28,13.7,58.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-21,Phatthalung Rice research Center,7.567,100.131,21,4,2016,0,29.5,36.0,33.2,23.9,59.44,20.8,65.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-22,Phatthalung Rice research Center,7.567,100.131,22,4,2016,0,28.3,34.3,32.2,24.9,66.26,11.6,128.83,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-23,Phatthalung Rice research Center,7.567,100.131,23,4,2016,0,28.9,31.2,30.1,25.2,75.2,8.5,73.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-24,Phatthalung Rice research Center,7.567,100.131,24,4,2016,0,28.1,35.7,33.3,24.5,61.21,18.3,135.13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-25,Phatthalung Rice research Center,7.567,100.131,25,4,2016,0,28.2,33.9,31.6,24.9,68.58,10.7,101.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-26,Phatthalung Rice research Center,7.567,100.131,26,4,2016,0,28.9,37.0,33.9,24.5,58.7,15.2,194.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-27,Phatthalung Rice research Center,7.567,100.131,27,4,2016,0,28.5,36.2,33.0,25.6,66.05,10.9,134.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-28,Phatthalung Rice research Center,7.567,100.131,28,4,2016,0,29.9,31.9,30.9,25.8,74.61,8.5,170.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-29,Phatthalung Rice research Center,7.567,100.131,29,4,2016,0,28.9,36.0,33.9,25.2,61.92,16.4,91.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-04-30,Phatthalung Rice research Center,7.567,100.131,30,4,2016,0,28.5,33.1,31.2,25.3,71.62,7.7,97.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,108,3505,1024,2638,2297,236,0
2016-05-01,Phatthalung Rice research Center,7.567,100.131,1,5,2016,0,27.4,36.5,33.5,23.9,58.65,17.4,119.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-02,Phatthalung Rice research Center,7.567,100.131,2,5,2016,0,29.6,35.1,32.7,24.0,61.07,11.8,58.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-03,Phatthalung Rice research Center,7.567,100.131,3,5,2016,1,28.5,30.6,29.6,24.7,75.06,5.9,299.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-04,Phatthalung Rice research Center,7.567,100.131,4,5,2016,0,29.4,36.4,34.3,24.5,57.97,14.9,77.63,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-05,Phatthalung Rice research Center,7.567,100.131,5,5,2016,0,29.8,34.5,32.0,25.4,69.13,12.0,136.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-06,Phatthalung Rice research Center,7.567,100.131,6,5,2016,0,28.5,36.0,33.9,24.7,59.65,19.1,104.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-07,Phatthalung Rice research Center,7.567,100.131,7,5,2016,0,28.9,35.0,31.0,25.6,73.42,15.5,196.83,12.04,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-08,Phatthalung Rice research Center,7.567,100.131,8,5,2016,0,28.5,30.3,29.4,25.4,79.29,3.3,111.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-09,Phatthalung Rice research Center,7.567,100.131,9,5,2016,0,28.5,35.6,33.4,24.5,60.84,11.9,64.88,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-10,Phatthalung Rice research Center,7.567,100.131,10,5,2016,0,29.4,34.2,31.9,25.6,70.01,7.7,126.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-11,Phatthalung Rice research Center,7.567,100.131,11,5,2016,0,29.3,36.5,33.9,24.7,59.72,16.6,148.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-12,Phatthalung Rice research Center,7.567,100.131,12,5,2016,0,29.0,36.3,33.2,25.4,64.8,9.8,133.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-13,Phatthalung Rice research Center,7.567,100.131,13,5,2016,0,28.1,29.9,29.0,25.1,79.51,5.5,157.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-14,Phatthalung Rice research Center,7.567,100.131,14,5,2016,0,28.0,35.0,33.0,25.1,64.27,17.0,128.38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-15,Phatthalung Rice research Center,7.567,100.131,15,5,2016,0,29.3,33.8,31.9,25.7,70.35,9.8,158.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-16,Phatthalung Rice research Center,7.567,100.131,16,5,2016,0,27.5,33.2,31.2,25.7,73.21,12.6,169.7,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-17,Phatthalung Rice research Center,7.567,100.131,17,5,2016,0,29.3,36.0,32.8,25.9,68.06,13.0,117.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-18,Phatthalung Rice research Center,7.567,100.131,18,5,2016,0,26.9,28.9,27.9,25.4,86.57,5.4,117.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-19,Phatthalung Rice research Center,7.567,100.131,19,5,2016,0,26.5,33.1,30.4,25.9,77.85,10.4,147.88,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-20,Phatthalung Rice research Center,7.567,100.131,20,5,2016,0,27.3,32.0,30.1,25.9,78.72,8.3,152.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-21,Phatthalung Rice research Center,7.567,100.131,21,5,2016,0,26.4,36.0,30.6,25.0,73.18,18.1,203.1,6.02,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-22,Phatthalung Rice research Center,7.567,100.131,22,5,2016,0,27.6,31.5,29.6,25.8,80.31,13.8,231.17,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-23,Phatthalung Rice research Center,7.567,100.131,23,5,2016,0,28.5,30.6,29.6,26.1,81.72,5.4,59.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-24,Phatthalung Rice research Center,7.567,100.131,24,5,2016,0,24.3,29.5,26.7,24.6,88.4,16.4,255.63,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-25,Phatthalung Rice research Center,7.567,100.131,25,5,2016,0,25.8,28.1,27.2,24.8,86.83,7.5,270.0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-26,Phatthalung Rice research Center,7.567,100.131,26,5,2016,0,25.6,31.4,28.4,24.6,80.64,14.7,218.7,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-27,Phatthalung Rice research Center,7.567,100.131,27,5,2016,0,26.9,33.1,29.2,25.0,78.82,40.7,247.0,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-28,Phatthalung Rice research Center,7.567,100.131,28,5,2016,0,25.8,28.2,27.0,25.4,91.21,5.0,89.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-29,Phatthalung Rice research Center,7.567,100.131,29,5,2016,0,26.0,31.6,29.6,25.1,77.13,13.5,234.63,12.09,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-30,Phatthalung Rice research Center,7.567,100.131,30,5,2016,0,25.9,30.3,27.8,25.0,85.18,9.2,243.75,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-05-31,Phatthalung Rice research Center,7.567,100.131,31,5,2016,0,26.6,33.6,31.1,24.7,69.25,14.8,220.0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,139,4534,1324,3412,2970,305,0
2016-06-01,Phatthalung Rice research Center,7.567,100.131,1,6,2016,0,26.9,34.0,32.0,24.5,65.21,13.6,204.8,0.0,2063,0,0,0,0,286,715,287,0,0,222,0,0,427,7,218,64,164,143,15,0
2016-06-02,Phatthalung Rice research Center,7.567,100.131,2,6,2016,0,27.2,33.3,31.0,25.1,71.23,11.3,156.17,0.0,2063,0,0,0,0,286,715,287,0,0,222,0,0,427,7,218,64,164,143,15,0
2016-06-03,Phatthalung Rice research Center,7.567,100.131,3,6,2016,0,25.0,27.5,26.3,24.3,89.41,6.3,206.0,0.0,2063,0,0,0,0,286,715,287,0,0,222,0,0,427,7,218,64,164,143,15,0
2016-06-04,Phatthalung Rice research Center,7.567,100.131,4,6,2016,0,27.9,33.5,31.5,24.8,67.94,12.1,146.25,0.0,2063,0,0,0,0,286,715,287,0,0,222,0,0,427,7,218,64,164,143,15,0
2016-06-05,Phatthalung Rice research Center,7.567,100.131,5,6,2016,0,27.5,32.7,30.3,24.7,72.75,7.5,143.5,0.0,2063,0,0,0,0,286,715,287,0,0,222,0,0,427,7,218,64,164,143,15,0
2016-06-06,Phatthalung Rice research Center,7.567,100.131,6,6,2016,0,27.5,34.1,31.6,25.0,68.43,15.4,180.9,14.21,2063,0,0,0,0,286,715,287,0,0,222,0,0,427,7,218,64,164,143,15,0
2016-06-07,Phatthalung Rice research Center,7.567,100.131,7,6,2016,0,27.5,34.0,30.8,25.2,72.81,13.6,206.17,2.0,2063,0,0,0,0,286,715,287,0,0,222,0,0,427,7,218,64,164,143,15,0
2016-06-08,Phatthalung Rice research Center,7.567,100.131,8,6,2016,0,27.0,30.0,28.5,24.7,80.11,3.0,172.5,0.0,2063,0,0,0,0,286,715,287,0,0,222,0,0,427,7,218,64,164,143,15,0
2016-06-09,Phatthalung Rice research Center,7.567,100.131,9,6,2016,0,26.0,34.0,31.4,24.4,67.85,14.9,244.63,0.0,2063,0,0,0,0,286,715,287,0,0,222,0,0,427,7,218,64,164,143,15,0
2016-06-10,Phatthalung Rice research Center,7.567,100.131,10,6,2016,0,28.2,32.7,30.8,25.1,72.04,8.5,202.75,0.0,2063,0,0,0,0,286,715,287,0,0,222,0,0,427,7,218,64,164,143,15,0
2016-06-11,Phatthalung Rice research Center,7.567,100.131,11,6,2016,0,29.0,34.8,32.6,24.7,63.83,15.3,224.1,0.0,2063,0,0,0,0,286,715,287,0,0,222,0,0,427,7,218,64,164,143,15,0
2016-06-12,Phatthalung Rice research Center,7.567,100.131,12,6,2016,0,28.3,34.4,31.8,25.0,68.07,12.2,175.17,0.0,2063,0,0,0,0,286,715,287,0,0,222,0,0,427,7,218,64,164,143,15,0
2016-06-13,Phatthalung Rice research Center,7.567,100.131,13,6,2016,0,26.9,28.6,27.7,24.9,84.38,10.2,169.0,0.0,2063,0,0,0,0,286,715,287,0,0,222,0,0,427,7,218,64,164,143,15,0
