model,run_dir,npz,set,window,horizon,n_features,mae_log1p,rmse_log1p,r2_log1p,smape_log1p,mae_raw,rmse_raw,r2_raw,smape_raw
LSTM,/home/natthawut/My_projects/SUT_Rice_Project_2024/out_train_w30_h1/lstm_core,sequences_window30_h1.npz,core,30,1,14,0.9239243865013123,1.5114970673063537,0.17463284730911255,1.736083984375,27.36433982849121,218.59925162840793,-0.011574029922485352,1.8623586893081665
Transformer,/home/natthawut/My_projects/SUT_Rice_Project_2024/out_train_w30_h1/transformer_core,sequences_window30_h1.npz,core,30,1,14,0.9531357288360596,1.552361132788897,0.12940114736557007,1.7240747213363647,28.020824432373047,218.42156594244534,-0.009930253028869629,1.8563495874404907
CNN-LSTM,/home/natthawut/My_projects/SUT_Rice_Project_2024/out_train_w30_h1/cnn_lstm_core,sequences_window30_h1.npz,core,30,1,14,0.9290024042129517,1.5556448284523847,0.12571412324905396,1.7425199747085571,27.767927169799805,218.51701878801111,-0.010813117027282715,1.8666883707046509
