date,station_id,bph_raw,bph_log1p,month_sin,month_cos,doy_sin,doy_cos,temp,humidity,rainfall,wind_u,wind_v,delta_temp,temp_14d_mean,humidity_14d_mean,rain_14d_sum,temp_range,split
2019-08-08,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.19918516278266907,0.10059365630149841,0.6407034993171692,0.8871999979019165,0.0,0.7462419271469116,0.4247976541519165,0.4713656008243561,0.5579211115837097,0.6972266435623169,0.0387398898601532,0.04545454680919647,test
2019-08-09,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.19235482811927795,0.10583093762397766,0.6809045672416687,0.8808000087738037,0.047542374581098557,0.7261720299720764,0.4009906053543091,0.5286343097686768,0.5529116988182068,0.7177385091781616,0.057932451367378235,0.10000000149011612,test
2019-08-10,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.1856156587600708,0.1111849844455719,0.6557788848876953,0.8920999765396118,0.015593220479786396,0.7043824195861816,0.44574102759361267,0.49045518040657043,0.5510331988334656,0.7300291061401367,0.05991911143064499,0.09090909361839294,test
2019-08-11,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.17896965146064758,0.11665421724319458,0.7286432385444641,0.7754999995231628,0.016949152573943138,0.6966980695724487,0.45262962579727173,0.5477238893508911,0.5619911551475525,0.7168916463851929,0.06701432913541794,0.22727273404598236,test
2019-08-12,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.1724187731742859,0.12223708629608154,0.7236180901527405,0.8080000281333923,0.0,0.7240661978721619,0.4439673125743866,0.5022026300430298,0.5525986552238464,0.7440134286880493,0.06701432913541794,0.24090909957885742,test
2019-08-13,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.16596496105194092,0.1279318630695343,0.6532663106918335,0.942300021648407,0.0,0.714302659034729,0.4451483190059662,0.4640234708786011,0.5444583296775818,0.7746518850326538,0.06701432913541794,0.0,test
2019-08-14,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.15961012244224548,0.13373693823814392,0.7185930013656616,0.8059999942779541,0.0008474576170556247,0.6425060629844666,0.37111738324165344,0.5433186292648315,0.5400751233100891,0.791047215461731,0.06736908853054047,0.2909091114997864,test
2019-08-15,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.1533561646938324,0.13965052366256714,0.693467378616333,0.8779000043869019,0.0,0.7302337288856506,0.4068959653377533,0.49045518040657043,0.5360049605369568,0.807807207107544,0.062331486493349075,0.13636364042758942,test
2019-08-16,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.1472049057483673,0.1456708312034607,0.7738693356513977,0.6723000407218933,0.005932203494012356,0.6876023411750793,0.37842831015586853,0.5521292090415955,0.5435190796852112,0.8023028373718262,0.06481481343507767,0.27272728085517883,test
2019-08-17,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.14115819334983826,0.15179619193077087,0.7512562870979309,0.7193999886512756,0.012033898383378983,0.6765693426132202,0.4079219698905945,0.49192360043525696,0.5541639924049377,0.8074543476104736,0.06985241919755936,0.22727273404598236,test
2019-08-18,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.1352178156375885,0.15802469849586487,0.6909548044204712,0.8630999326705933,0.0,0.7152824401855469,0.44797253608703613,0.46989718079566956,0.5513462424278259,0.825825572013855,0.06378600746393204,0.04545454680919647,test
2019-08-19,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.12938553094863892,0.16435456275939941,0.7587940096855164,0.7077999711036682,0.0,0.7165061831474304,0.389865517616272,0.5447870492935181,0.5657482743263245,0.8011736869812012,0.05889030918478966,0.2454545497894287,test
2019-08-20,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.12366309762001038,0.1707838475704193,0.713567852973938,0.7658999562263489,0.0,0.7139292359352112,0.43520545959472656,0.47870776057243347,0.5663744807243347,0.793952226638794,0.042819637805223465,0.1818181872367859,test
2019-08-21,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.1180521547794342,0.17731070518493652,0.7437186241149902,0.7390000224113464,0.0,0.6732209920883179,0.4398014545440674,0.5227606296539307,0.5720099806785583,0.784778356552124,0.041400596499443054,0.27272728085517883,test
2019-08-22,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.11255437135696411,0.18393319845199585,0.6984924674034119,0.8566999435424805,0.033898305147886276,0.7270772457122803,0.4502947926521301,0.47870776057243347,0.5792109370231628,0.7811911106109619,0.05559103190898895,0.19545455276966095,test
2019-08-23,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.10717141628265381,0.19064930081367493,0.6281406879425049,0.9419000148773193,0.0,0.7373918294906616,0.4459053874015808,0.4640234708786011,0.5726361870765686,0.7883774042129517,0.03568894788622856,0.0,test
2019-08-24,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.10190486907958984,0.19745710492134094,0.713567852973938,0.8299999833106995,0.0,0.7279077768325806,0.40028882026672363,0.5550660490989685,0.5798371434211731,0.7810735702514648,0.029161345213651657,0.27272728085517883,test
2019-08-25,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.09675627946853638,0.20435455441474915,0.6658291220664978,0.9051999449729919,0.050847455859184265,0.7329423427581787,0.44108471274375916,0.47723931074142456,0.5720099806785583,0.796328067779541,0.043351780623197556,0.13636364042758942,test
2019-08-26,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.09172719717025757,0.21133959293365479,0.746231198310852,0.7623999714851379,0.033898305147886276,0.7127791047096252,0.43137848377227783,0.5521292090415955,0.5748278498649597,0.7909648418426514,0.057542212307453156,0.2818181812763214,test
2019-08-27,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.08681905269622803,0.2184101641178131,0.693467378616333,0.8578999638557434,0.0,0.7289302945137024,0.4464050531387329,0.4743024706840515,0.5798371434211731,0.7810382843017578,0.057542212307453156,0.24090909957885742,test
2019-08-28,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.08203339576721191,0.22556418180465698,0.6658291220664978,0.8880000114440918,0.0,0.7852737903594971,0.4393901824951172,0.4889867603778839,0.5732623934745789,0.7906825542449951,0.057187456637620926,0.04545454680919647,test
2019-08-29,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.07737153768539429,0.2327995002269745,0.7587940096855164,0.7621999979019165,0.0,0.7764722108840942,0.4205683767795563,0.5594713091850281,0.581402599811554,0.7770746946334839,0.057187456637620926,0.27272728085517883,test
2019-08-30,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.07283493876457214,0.2401140332221985,0.693467378616333,0.7951999306678772,0.014915253967046738,0.8227852582931519,0.4057866334915161,0.4669603109359741,0.5713838934898376,0.7915294170379639,0.06094792112708092,0.054545458406209946,test
2019-08-31,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.25,0.06842491030693054,0.24750551581382751,0.6507537364959717,0.9344999194145203,0.060677964240312576,0.7075315117835999,0.45329123735427856,0.48017618060112,0.5588603615760803,0.8168281316757202,0.0813111960887909,0.09545454382896423,test
2019-09-01,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.06414279341697693,0.25497186183929443,0.7236180901527405,0.8151999711990356,0.026101693511009216,0.7093253135681152,0.45602506399154663,0.5477238893508911,0.5629305243492126,0.8111944198608398,0.09223783016204834,0.2818181812763214,test
2019-09-02,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.0599898099899292,0.26251083612442017,0.693467378616333,0.864300012588501,0.018474576994776726,0.7437708377838135,0.4147867262363434,0.487518310546875,0.554790198802948,0.8296010494232178,0.09997162222862244,0.15000000596046448,test
2019-09-03,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.05596718192100525,0.27012011408805847,0.6407034993171692,0.9420999884605408,0.0,0.7852737903594971,0.4393901824951172,0.4743024706840515,0.5457107424736023,0.8503245115280151,0.09997162222862244,0.04545454680919647,test
2019-09-04,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.05207619071006775,0.27779752016067505,0.7412060499191284,0.7366000413894653,0.0,0.7500741481781006,0.41865822672843933,0.5638766288757324,0.5453975796699524,0.8500422239303589,0.09997162222862244,0.27272728085517883,test
2019-09-05,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.048317909240722656,0.2855408191680908,0.7261306643486023,0.7274999618530273,0.0,0.7267141342163086,0.4290224611759186,0.4963288903236389,0.5488415360450745,0.8348466157913208,0.08578118681907654,0.1818181872367859,test
2019-09-06,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.044693440198898315,0.2933475971221924,0.766331672668457,0.6899999976158142,0.0,0.6774637699127197,0.39500728249549866,0.5286343097686768,0.5660613179206848,0.8052196502685547,0.08578118681907654,0.23636363446712494,test
2019-09-07,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.04120391607284546,0.30121564865112305,0.7562814354896545,0.6972000002861023,0.0,0.7028709650039673,0.388241708278656,0.49926576018333435,0.5713838934898376,0.7896006107330322,0.08578118681907654,0.2454545497894287,test
2019-09-08,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.03785035014152527,0.3091425895690918,0.6783919930458069,0.8123000264167786,0.0,0.732049286365509,0.4139883816242218,0.4596181809902191,0.572949230670929,0.7786742448806763,0.06449553370475769,0.0,test
2019-09-09,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.03463372588157654,0.3171260952949524,0.746231198310852,0.7101999521255493,0.0,0.6971784234046936,0.40029802918434143,0.5447870492935181,0.572949230670929,0.7725348472595215,0.050305094569921494,0.15000000596046448,test
2019-09-10,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.031554967164993286,0.3251637816429138,0.7185930013656616,0.7241999506950378,0.0,0.720820426940918,0.41980910301208496,0.4889867603778839,0.5760801434516907,0.7568098306655884,0.050305094569921494,0.13636364042758942,test
2019-09-11,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.028615057468414307,0.33325326442718506,0.6984924674034119,0.7976999282836914,0.049067795276641846,0.7179269194602966,0.4260087311267853,0.49339205026626587,0.580150306224823,0.7461893558502197,0.07084574550390244,0.19545455276966095,test
2019-09-12,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.025814801454544067,0.3413921594619751,0.7060301899909973,0.7879999876022339,0.0,0.7563917636871338,0.40673425793647766,0.5095447301864624,0.5735754370689392,0.7492237091064453,0.07084574550390244,0.27272728085517883,test
2019-09-13,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.02315506339073181,0.34957802295684814,0.7035176157951355,0.7662000060081482,0.0,0.7654019594192505,0.4125801920890808,0.5036710500717163,0.5748278498649597,0.7458130121231079,0.06460195034742355,0.09090909361839294,test
2019-09-14,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.02063661813735962,0.35780853033065796,0.7562814354896545,0.7728999853134155,0.0,0.7339820265769958,0.4571550190448761,0.5359764695167542,0.5879774689674377,0.7268065214157104,0.039201077073812485,0.3636363744735718,test
2019-09-15,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.01826024055480957,0.3660811185836792,0.7311558127403259,0.8044999241828918,0.0,0.7473263740539551,0.42424309253692627,0.49045518040657043,0.5889167189598083,0.7255480289459229,0.02827444113790989,0.1818181872367859,test
2019-09-16,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.016026616096496582,0.37439337372779846,0.7889447212219238,0.6886000037193298,0.0,0.7484256625175476,0.4148733615875244,0.5389133095741272,0.6008139252662659,0.704883337020874,0.02054065465927124,0.36818185448646545,test
2019-09-17,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.013936370611190796,0.38274288177490234,0.7688442468643188,0.76419997215271,0.0,0.7339397668838501,0.4356019198894501,0.49339205026626587,0.6167814135551453,0.6839598417282104,0.02054065465927124,0.2863636612892151,test
2019-09-18,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.011990189552307129,0.3911271095275879,0.7160804271697998,0.8141999840736389,0.0,0.7852737903594971,0.4393901824951172,0.4743024706840515,0.6136506199836731,0.6930866241455078,0.02054065465927124,0.04545454680919647,test
2019-09-19,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.010188579559326172,0.3995435833930969,0.746231198310852,0.7655999660491943,0.0,0.7320750951766968,0.40611279010772705,0.5227606296539307,0.616155207157135,0.6975677013397217,0.02054065465927124,0.2545454502105713,test
2019-09-20,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.008532166481018066,0.40798985958099365,0.7010050415992737,0.8769999742507935,0.0016949152341112494,0.735666811466217,0.44071897864341736,0.47870776057243347,0.6080150008201599,0.7195614576339722,0.021250175312161446,0.09090909361839294,test
2019-09-21,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.0070213377475738525,0.41646337509155273,0.7185930013656616,0.8065000176429749,0.25466102361679077,0.678882360458374,0.3927805423736572,0.5154184699058533,0.6033187508583069,0.7324166297912598,0.1278558224439621,0.22727273404598236,test
2019-09-22,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.005656629800796509,0.424961656332016,0.7185930013656616,0.8055000305175781,0.0,0.7766835689544678,0.41356781125068665,0.5051394701004028,0.6083280444145203,0.7316169738769531,0.1278558224439621,0.24090909957885742,test
2019-09-23,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.004438340663909912,0.4334821403026581,0.6532663106918335,0.9150999784469604,0.0,0.7236099243164062,0.44172683358192444,0.4669603109359741,0.5967438817024231,0.7557159662246704,0.1278558224439621,0.09090909361839294,test
2019-09-24,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.0033669471740722656,0.4420223534107208,0.7587940096855164,0.6414999961853027,0.0,0.7816588878631592,0.4641053080558777,0.5668134689331055,0.601753294467926,0.7459893226623535,0.1278558224439621,0.3181818127632141,test
2019-09-25,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.0024427175521850586,0.45057976245880127,0.6909548044204712,0.76419997215271,0.0,0.7822852730751038,0.45508912205696106,0.4654918909072876,0.6008139252662659,0.7420492172241211,0.10731516778469086,0.16363637149333954,test
2019-09-26,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.0016659200191497803,0.4591517746448517,0.7814070582389832,0.6229000091552734,0.0,0.7686934471130371,0.4661175012588501,0.5580028891563416,0.610206663608551,0.7226312160491943,0.10731516778469086,0.3272727429866791,test
2019-09-27,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.0010367631912231445,0.4677359163761139,0.7286432385444641,0.7220999598503113,0.10169491171836853,0.7492214441299438,0.4708963930606842,0.4743024706840515,0.6133374571800232,0.7174444198608398,0.14988647401332855,0.2818181812763214,test
2019-09-28,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.0005554854869842529,0.47632959485054016,0.6532663106918335,0.8373000025749207,0.0,0.8034230470657349,0.45072057843208313,0.46108660101890564,0.6005010008811951,0.7250187397003174,0.14988647401332855,0.09090909361839294,test
2019-09-29,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,0.00022220611572265625,0.4849303066730499,0.7688442468643188,0.6797000169754028,0.0,0.7163413166999817,0.4285944402217865,0.5726872086524963,0.6051972508430481,0.7103406190872192,0.14988647401332855,0.3636363744735718,test
2019-09-30,Sukhothai Rice Seed Center,0,0.0,0.0,0.5,3.701448440551758e-05,0.49353545904159546,0.7060301899909973,0.8212999701499939,0.0,0.7947568893432617,0.4360823333263397,0.46842876076698303,0.5948653817176819,0.7259479761123657,0.14988647401332855,0.27272728085517883,test
2019-10-01,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.0,0.5021425485610962,0.7989949584007263,0.678600013256073,0.0,0.7374308109283447,0.42392778396606445,0.5594713091850281,0.5986223816871643,0.7158801555633545,0.14988647401332855,0.3227272927761078,test
2019-10-02,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.00011110305786132812,0.5107489824295044,0.7763819098472595,0.6894000172615051,0.0,0.7321589589118958,0.4282507300376892,0.49192360043525696,0.6061365008354187,0.7012019157409668,0.14988647401332855,0.2909091114997864,test
2019-10-03,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.00037035346031188965,0.5193522572517395,0.6909548044204712,0.8887999653816223,0.0,0.7373918294906616,0.43287497758865356,0.45521289110183716,0.5992485880851746,0.7156920433044434,0.14988647401332855,0.04545454680919647,test
2019-10-04,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.0007776319980621338,0.5279497504234314,0.7713568210601807,0.7059999704360962,0.0,0.7156950831413269,0.42987802624702454,0.5521292090415955,0.6080150008201599,0.695580005645752,0.1491769552230835,0.3636363744735718,test
2019-10-05,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.0013328790664672852,0.5365389585494995,0.6557788848876953,0.8242999911308289,0.003389830468222499,0.7799221277236938,0.41423729062080383,0.4375917613506317,0.6001878380775452,0.6976735591888428,0.043990347534418106,0.1818181872367859,test
2019-10-06,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.00203588604927063,0.5451173782348633,0.7688442468643188,0.6784999966621399,0.026271184906363487,0.7406408786773682,0.4499954581260681,0.571218729019165,0.606449544429779,0.6827365159988403,0.054987937211990356,0.3181818127632141,test
2019-10-07,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.0028864145278930664,0.5536823868751526,0.7487437129020691,0.699400007724762,0.0,0.7527868747711182,0.4649593234062195,0.49339205026626587,0.6183468699455261,0.6573673486709595,0.054987937211990356,0.3272727429866791,test
2019-10-08,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.0038842856884002686,0.5622315406799316,0.6532663106918335,0.8373000025749207,0.0,0.7852737903594971,0.4393901824951172,0.4493391811847687,0.6051972508430481,0.6803960800170898,0.054987937211990356,0.09090909361839294,test
2019-10-09,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.005029171705245972,0.5707621574401855,0.783919632434845,0.6358999609947205,0.0,0.7311763167381287,0.42388638854026794,0.5814977884292603,0.6167814135551453,0.6653062105178833,0.054987937211990356,0.40909093618392944,test
2019-10-10,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.006320685148239136,0.5792719125747681,0.7236180901527405,0.7946999669075012,0.0,0.7893631458282471,0.42805927991867065,0.46989718079566956,0.6095804572105408,0.6855123043060303,0.054987937211990356,0.22727273404598236,test
2019-10-11,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.007758498191833496,0.5877581238746643,0.7613065242767334,0.6973999738693237,0.0,0.7427511811256409,0.3958755135536194,0.5271658897399902,0.6136506199836731,0.6826071739196777,0.012416630983352661,0.40909093618392944,test
2019-10-12,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.009342193603515625,0.5962182879447937,0.7613065242767334,0.7351000308990479,0.0,0.7289238572120667,0.4158080816268921,0.5051394701004028,0.6271132826805115,0.6705870628356934,0.012416630983352661,0.2909091114997864,test
2019-10-13,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.011071264743804932,0.6046500205993652,0.7035176157951355,0.7906999588012695,0.0,0.7852737903594971,0.4393901824951172,0.4713656008243561,0.6189730763435364,0.6836421489715576,0.012416630983352661,0.09090909361839294,test
2019-10-14,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.012945234775543213,0.613050639629364,0.7889447212219238,0.6506999731063843,0.0,0.7200621962547302,0.4662497043609619,0.5550660490989685,0.6293049454689026,0.6635773181915283,0.012416630983352661,0.3181818127632141,test
2019-10-15,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.014963537454605103,0.6214178204536438,0.7185930013656616,0.7291000485420227,0.0,0.7297937870025635,0.47920507192611694,0.4640234708786011,0.6192861199378967,0.6695168018341064,0.012416630983352661,0.22727273404598236,test
2019-10-16,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.01712551712989807,0.629749059677124,0.783919632434845,0.6240000128746033,0.0,0.7429890036582947,0.48295509815216064,0.5433186292648315,0.6202253699302673,0.6618249416351318,0.012416630983352661,0.3272727429866791,test
2019-10-17,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.01943063735961914,0.6380417346954346,0.746231198310852,0.7255999445915222,0.0,0.7478076815605164,0.4560600519180298,0.48311305046081543,0.6271132826805115,0.6426302194595337,0.012416630983352661,0.37727275490760803,test
2019-10-18,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.021878153085708618,0.646293580532074,0.6783919930458069,0.8152999877929688,0.0,0.8051413297653198,0.46965616941452026,0.4654918909072876,0.6155291199684143,0.6554855108261108,0.012416630983352661,0.09090909361839294,test
2019-10-19,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.02446731925010681,0.6545020937919617,0.7613065242767334,0.6545999646186829,0.0,0.7646822929382324,0.4711354970932007,0.553597629070282,0.6286787390708923,0.6355264186859131,0.010997586883604527,0.40909093618392944,test
2019-10-20,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.02719739079475403,0.6626647710800171,0.7060301899909973,0.707099974155426,0.0,0.79045569896698,0.4608941674232483,0.472834050655365,0.6208515763282776,0.6388901472091675,0.0,0.27272728085517883,test
2019-10-21,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.03006759285926819,0.670779287815094,0.786432147026062,0.6215999722480774,0.0,0.7246214151382446,0.4330996870994568,0.5521292090415955,0.6255479454994202,0.6297398805618286,0.0,0.40909093618392944,test
2019-10-22,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.03307703137397766,0.6788431406021118,0.7537688612937927,0.6959999799728394,0.0,0.7362103462219238,0.4432433545589447,0.4860498905181885,0.6380713582038879,0.6131210327148438,0.0,0.4227272868156433,test
2019-10-23,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.0362248420715332,0.6868540644645691,0.6783919930458069,0.8123999834060669,0.0,0.7852737903594971,0.4393901824951172,0.46108660101890564,0.6249217391014099,0.6338797807693481,0.0,0.09090909361839294,test
2019-10-24,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.03951007127761841,0.6948095560073853,0.8140704035758972,0.6426999568939209,0.0,0.7251037955284119,0.4468429684638977,0.5844346284866333,0.6361928582191467,0.6160024404525757,0.0,0.40909093618392944,test
2019-10-25,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.04293173551559448,0.7027073502540588,0.6758794188499451,0.8866000175476074,0.06779661029577255,0.7439135313034058,0.3890196979045868,0.42437589168548584,0.6255479454994202,0.6382551193237305,0.028380870819091797,0.1818181872367859,test
2019-10-26,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.04648888111114502,0.7105450630187988,0.7788944840431213,0.7252999544143677,0.0,0.7588790655136108,0.4182792901992798,0.565345048904419,0.6277394890785217,0.637102484703064,0.028380870819091797,0.36818185448646545,test
2019-10-27,Sukhothai Rice Seed Center,0,0.0,0.0669873058795929,0.75,0.050180405378341675,0.718320369720459,0.7814070582389832,0.6923999786376953,0.0,0.7602755427360535,0.4723876416683197,0.5066078901290894,0.6374451518058777,0.6255409717559814,0.028380870819091797,0.3227272927761078,test
